servList__estbDate,servList__faclInfId,servList__faclLat,servList__faclLng,servList__faclNm,servList__faclTyCd,servList__lcMnad,servList__salStaDivCd,servList__salStaNm,servList__wfcltDivCd,servList__wfcltId
19990520,20155806243,35.15519182,129.0314341,주차장,주차장,부산광역시 부산진구 가야대로 545,Y,영업,17,2623011000-1-02510001
20091009,20155806244,35.15353869,129.0327304,가야동 221-2 제2종근린생활시설 (김춘배),일반음식점,부산광역시 부산진구 가야대로 554,Y,영업,17,2623011000-1-02210002
20130506,20155806245,35.15464746,129.0337624,가야케이티 이-편한세상,아파트,부산광역시 부산진구 가야대로 569,Y,영업,17,2623011000-3-06980000
20001031,20155806474,35.15407759,129.0345872,LP VILLE,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로 572,Y,영업,17,2623011000-3-03000013
20181119,20155806475,35.1549125,129.0353605,부산진우체국,국가 또는 지자체 청사,부산광역시 부산진구 가야대로 579,Y,영업,17,2623011000-1-02560007
20040217,20155806479,35.15426514,129.0355727,렉스빌딩,수퍼마켓·일용품 등의 소매점,부산광역시 부산진구 가야대로 582,Y,영업,17,2623011000-1-02570024
20071101,20155806480,35.15432676,129.0359491,성진빌딩,의원·치과의원·한의원·조산소·산후조리원,부산광역시 부산진구 가야대로 586,Y,영업,17,2623011000-1-02650008
20020109,20155806481,35.15514818,129.0369991,한신센타뷰,아파트,부산광역시 부산진구 가야대로 597,Y,영업,17,2623011000-3-00560002
19980411,20155806707,35.15547836,129.0391576,유림아파트 지하주차장 지하1층,대피소,부산광역시 부산진구 가야대로 613-0 (가야동),Y,영업,17,2623011000-3-00500001
20070418,20155806708,35.1547649,129.0389278,혁진빌딩,의원·치과의원·한의원·조산소·산후조리원,부산광역시 부산진구 가야대로 614,Y,영업,17,2623011000-1-03840005
20020513,20155806709,0,0,크레빌 포마인 오피스텔,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로 623,Y,영업,17,2623011000-3-00500005
19980411,20155806713,35.15619484,129.0411018,태화현대2차아파트,대피소,부산광역시 부산진구 가야대로 635-13 (당감동태화현대2차아파트),Y,영업,17,2623010900-3-01230000
19980411,20155806714,35.15696894,129.0422729,태화현대1차아파트,대피소,부산광역시 부산진구 가야대로 635-20 (당감동태화현대아파트),Y,영업,17,2623010900-3-01090001
20190823,20155806715,0,0,EK메디컬,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 부산진구 가야대로 649,Y,영업,17,2623011000-3-00400001
20010424,20155807191,35.15569913,129.0436765,수퍼마켓·일용품 등의 소매점,수퍼마켓·일용품 등의 소매점,부산광역시 부산진구 가야대로 656,Y,영업,17,2623011000-1-00150002
20170220,20155806719,0,0,서면3차 봄여름가을겨울,아파트 부대복리시설,부산광역시 부산진구 가야대로 694,Y,영업,17,2623010400-3-16500000
20170220,20155806720,0,0,서면3차 봄여름가을겨울,아파트,부산광역시 부산진구 가야대로 694,Y,영업,17,2623010400-3-16500000
20030629,20155806721,0,0,골드스카이 80,아파트,부산광역시 부산진구 가야대로 695,Y,영업,17,2623010900-3-10220000
20180302,20155806949,0,0,힐탑스타,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로 701,Y,영업,17,2623010900-3-10160000
20030729,20155806950,35.15640588,129.0485804,서면 이-편한세상,아파트 부대복리시설,부산광역시 부산진구 가야대로 702,Y,영업,17,2623010400-3-10540000
20030729,20155806951,35.15640588,129.0485804,서면 이-편한세상,아파트,부산광역시 부산진구 가야대로 702,Y,영업,17,2623010400-3-10540000
20020416,20155806955,35.15673683,129.049217,서면그린빌,아파트,부산광역시 부산진구 가야대로 708,Y,영업,17,2623010400-3-10670039
20031220,20155806956,0,0,병원·치과병원·한방병원·정신병원·요양병원,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 부산진구 가야대로 713,Y,영업,17,2623010900-3-09750000
20011231,20155806957,35.15670181,129.0497156,대우디오빌I,아파트 부대복리시설,부산광역시 부산진구 가야대로 714,Y,영업,17,2623010400-3-10570002
20011231,20155807185,35.15670181,129.0497156,대우디오빌I,아파트,부산광역시 부산진구 가야대로 714,Y,영업,17,2623010400-3-10570002
20130322,20155807186,0,0,위너스빌딩,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 부산진구 가야대로 715,Y,영업,17,2623010900-1-09740000
20090107,20155807187,35.15767679,129.0500606,코아빌딩,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 부산진구 가야대로 719,Y,영업,17,2623010900-1-09670000
20081113,20155807192,35.15785098,129.0498802,온종합병원,종합병원,부산광역시 부산진구 가야대로 721,Y,영업,17,2623010900-1-09660000
20181112,20155807193,35.1572986,129.053272,누리안102동,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로 748,Y,영업,17,2623010300-3-05080005
19980411,20155807197,35.15810212,129.0536629,신동아오피스텔,대피소,부산광역시 부산진구 가야대로 749-1 (부전동),Y,영업,17,2623010300-3-04260007
20200911,20155807198,0,0,DR메디컬,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 부산진구 가야대로 753,Y,영업,17,2623010300-1-04260002
20020730,20155807199,35.15712231,129.0538949,한솔폴라리스,아파트,부산광역시 부산진구 가야대로 754,Y,영업,17,2623010300-3-05050006
20020730,20155807428,35.15712231,129.0538949,한솔폴라리스,아파트 부대복리시설,부산광역시 부산진구 가야대로 754,Y,영업,17,2623010300-3-05050006
20001009,20155807429,35.15804583,129.0555039,병원·치과병원·한방병원·정신병원·요양병원,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 부산진구 가야대로 767,Y,영업,17,2623010300-1-04850009
20061102,20155807430,0,0,SS메디컬센터,의원·치과의원·한의원·조산소·산후조리원,부산광역시 부산진구 가야대로 781-1,Y,영업,17,2623010300-3-04860033
20180703,20155807434,35.15806422,129.0572336,의원·치과의원·한의원·조산소·산후조리원,의원·치과의원·한의원·조산소·산후조리원,부산광역시 부산진구 가야대로 783,Y,영업,17,2623010300-1-04860002
19980411,20155807435,35.15319429,129.0203736,개금지하철역,대피소,부산광역시 부산진구 가야대로 지하 442 (개금동),Y,영업,17,2623011100-1-02010002
19980411,20155807436,35.15403956,129.0325528,동의대지하철역 지하1층,대피소,부산광역시 부산진구 가야대로 지하 554 (가야동),Y,영업,17,2623011000-1-02280001
19980411,20155807665,0,0,가야지하철역 지하1층,대피소,부산광역시 부산진구 가야대로 지하 650 (가야동),Y,영업,17,2623011000-1-00180001
19980411,20155807666,35.1574359,129.0504285,부암지하철역,대피소,부산광역시 부산진구 가야대로 지하 719 (부암동),Y,영업,17,2623010800-1-07060004
19980411,20155807667,35.15757238,129.0561077,롯데월드 지하상가 지하1층,대피소,"부산광역시 부산진구 가야대로 지하 777 (부전동, 가야로상 지하상가)",Y,영업,17,2623010300-1-05730001
20000621,20155807671,35.15162347,129.0175672,하이마트개금점,일반음식점,부산광역시 부산진구 가야대로410번길 4,Y,영업,17,2623011100-1-04960006
20150330,20155807672,35.15098134,129.0188952,양지코쿤 35차,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로424번길 35,Y,영업,17,2623011100-3-04980023
20020325,20155807673,35.15214114,129.0183875,성진텔,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로424번길 6-2,Y,영업,17,2623011100-3-04950000
20030627,20155807677,35.14967256,129.0187228,풍신빌딩,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로424번길 69,Y,영업,17,2623011100-3-05270151
20190807,20155807678,35.14937746,129.0188018,유림 오피스텔,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로424번길 75-3,Y,영업,17,2623011100-3-05270179
20111221,20155807679,35.14916674,129.0187493,그린하우스,다세대주택,부산광역시 부산진구 가야대로424번길 75-4,Y,영업,17,2623011100-3-05270088
20111213,20155807908,35.14866961,129.0187521,해오름C동,다세대주택,부산광역시 부산진구 가야대로424번길 87,Y,영업,17,2623011100-3-06160005
20080718,20155807909,35.14848103,129.0189011,양지코쿤빌23차,다세대주택,부산광역시 부산진구 가야대로424번길 91-1,Y,영업,17,2623011100-3-06170020
20160418,20155807910,35.15452351,129.0195961,개금초등학교,초등학교,부산광역시 부산진구 가야대로443번길 25-10,Y,영업,17,2623011100-1-04670001
20180411,20155795990,35.15259726,129.0216647,문,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로454번길 10,Y,영업,17,2623011100-3-05030014
20010427,20155795991,0,0,크레파크,다세대주택,부산광역시 부산진구 가야대로454번길 103,Y,영업,17,2623011100-3-05400285
20021002,20155795992,35.15239357,129.0219797,자연빌리지,아파트,부산광역시 부산진구 가야대로454번길 15,Y,영업,17,2623011100-3-01770283
20111223,20155795996,35.15228944,129.0219009,골든팰리스,아파트,부산광역시 부산진구 가야대로454번길 17,Y,영업,17,2623011100-3-01770332
20120508,20155795997,35.1517937,129.0216263,유나더블루,다세대주택,부산광역시 부산진구 가야대로454번길 28,Y,영업,17,2623011100-3-01770397
20111216,20155795998,35.15177144,129.0218856,베스트빌,다세대주택,부산광역시 부산진구 가야대로454번길 29,Y,영업,17,2623011100-3-01770128
20020114,20155796002,35.15166605,129.0216341,남경,아파트,부산광역시 부산진구 가야대로454번길 32,Y,영업,17,2623011100-3-01770209
20020408,20155796003,35.15157912,129.0218915,개금모아블루빌,아파트,부산광역시 부산진구 가야대로454번길 33,Y,영업,17,2623011100-3-01770129
20020114,20155796004,35.15153763,129.0216342,남경,아파트,부산광역시 부산진구 가야대로454번길 34,Y,영업,17,2623011100-3-01770210
20120203,20155796233,0,0,스카이빌,다세대주택,부산광역시 부산진구 가야대로454번길 43,Y,영업,17,2623011100-3-01770408
20120221,20155796234,0,0,스마트웰가,다세대주택,부산광역시 부산진구 가야대로454번길 45,Y,영업,17,2623011100-3-01770204
20020513,20155796235,35.15101652,129.0216217,대정하이츠빌,아파트,부산광역시 부산진구 가야대로454번길 46,Y,영업,17,2623011100-3-01770151
20020911,20155796239,35.15084367,129.0219132,풍신타워,아파트,부산광역시 부산진구 가야대로454번길 49,Y,영업,17,2623011100-3-01770205
20121017,20155796240,35.15018985,129.0219361,개구장이어린이집,어린이집,부산광역시 부산진구 가야대로454번길 63,Y,영업,17,2623011100-1-05540159
20111130,20155796241,35.15274872,129.0216502,솔내음하우스,다세대주택,부산광역시 부산진구 가야대로454번길 8,Y,영업,17,2623011100-3-05030046
19980411,20155796470,35.15269053,129.0219076,개금1동주민센터,대피소,부산광역시 부산진구 가야대로454번길 9 (개금동),Y,영업,17,2623011100-1-05030018
20170616,20155796471,0,0,개금동 아이리스 5차 에비뉴,아파트,부산광역시 부산진구 가야대로468번길 11,Y,영업,17,2623011100-3-01770149
20020628,20155796472,0,0,버킹검모텔,주차장,부산광역시 부산진구 가야대로468번길 12,Y,영업,17,2623011100-1-01770018
20111212,20155796476,0,0,펜트하우스,다세대주택,부산광역시 부산진구 가야대로468번길 19,Y,영업,17,2623011100-3-01770034
20030523,20155796477,0,0,현대드림타워,아파트,부산광역시 부산진구 가야대로468번길 30,Y,영업,17,2623011100-3-01770077
20120103,20155796478,35.15157689,129.0231314,스카이하우스,다세대주택,부산광역시 부산진구 가야대로468번길 32,Y,영업,17,2623011100-3-01770079
20120103,20155796482,0,0,하모니하우스,다세대주택,부산광역시 부산진구 가야대로468번길 34,Y,영업,17,2623011100-3-01770080
20011018,20155796484,0,0,대정그린빌,아파트,부산광역시 부산진구 가야대로468번길 7-5,Y,영업,17,2623011100-3-01770143
20110608,20155796483,0,0,어린이집,어린이집,부산광역시 부산진구 가야대로468번길 75,Y,영업,17,2623011100-1-05540195
20170510,20155796712,0,0,개금동 더조은빌Ⅰ,다세대주택,부산광역시 부산진구 가야대로468번길 80,Y,영업,17,2623011100-3-05540064
19980411,20155796713,35.14887583,129.0257667,가평초등학교 ,초등학교,부산광역시 부산진구 가야대로482번길 87,Y,영업,17,2623011000-1-06490019
20120601,20155796714,0,0,베스트빌2,다세대주택,부산광역시 부산진구 가야대로492번길 10,Y,영업,17,2623011100-3-01660004
20020916,20155796718,0,0,파크빌,아파트,부산광역시 부산진구 가야대로492번길 17,Y,영업,17,2623011100-3-01670007
20020709,20155796719,35.1522243,129.0255301,모닝빌라트,아파트,부산광역시 부산진구 가야대로492번길 22,Y,영업,17,2623011100-3-01670005
20060711,20155796720,0,0,개금역 대상웰리움,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로498번길 14,Y,영업,17,2623011100-3-01650002
20080812,20155796949,35.15179907,129.0263578,창화에이스빌,다세대주택,부산광역시 부산진구 가야대로498번길 26,Y,영업,17,2623011000-3-06320003
20011205,20155796950,0,0,카멜리아오피스텔,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로498번길 33,Y,영업,17,2623011000-3-06380001
20151022,20155796951,0,0,베스트빌3,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로498번길 40,Y,영업,17,2623011000-3-06390040
20160714,20155796955,0,0,아티움,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로498번길 41,Y,영업,17,2623011000-3-06380003
20021029,20155796956,35.1563917,129.0377813,다세대주택,다세대주택,부산광역시 부산진구 가야대로507번길 226,Y,영업,17,2623011000-3-00680002
20090406,20155796957,0,0,캘런스쿨,"교육원(연수원등)·직업훈련소·학원(자동차학원, 무도학원 제외) 등",부산광역시 부산진구 가야대로510번길 21,Y,영업,17,2623011000-1-01460001
20130621,20155796961,0,0,영동뷰,다세대주택,부산광역시 부산진구 가야대로521번길 28,Y,영업,17,2623011000-3-01360043
20151022,20155796962,0,0,더휴인5차,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로521번길 5,Y,영업,17,2623011000-3-01360033
20200820,20155796963,35.15486801,129.0306505,힐링하우스,다세대주택,부산광역시 부산진구 가야대로543번가길 8-12,Y,영업,17,2623011000-3-01270001
20050908,20155797192,35.14940408,129.0326527,금융업소 등 일반업무시설,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로548번가길 2,Y,영업,17,2623011000-1-05510007
20110311,20155797193,35.14896938,129.0326944,다세대주택,다세대주택,부산광역시 부산진구 가야대로548번가길 7-1,Y,영업,17,2623011000-3-05510016
20040512,20155797194,35.14894763,129.0325561,가야빌,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로548번가길 9,Y,영업,17,2623011000-1-05510018
20110620,20155797198,35.1491269,129.0327429,동경에이스,다세대주택,부산광역시 부산진구 가야대로548번길 106,Y,영업,17,2623011000-3-05510012
20160617,20155797199,35.148458,129.0334814,가야감고개공원,지역자치센터,부산광역시 부산진구 가야대로548번길 109,Y,영업,17,2623011000-1-05530000
20021016,20155797200,0,0,가야O/P,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로548번길 110,Y,영업,17,2623011000-1-05570001
20100326,20155797427,35.14868451,129.0327753,그린빌,다세대주택,부산광역시 부산진구 가야대로548번길 114,Y,영업,17,2623011000-3-05580000
20191213,20155797428,35.14863427,129.0325418,루미스마일,다세대주택,부산광역시 부산진구 가야대로548번길 116-8,Y,영업,17,2623011000-3-05590001
20030411,20155797429,0,0,금융업소 등 일반업무시설,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로563번길 17,Y,영업,17,2623011000-1-00600036
20110216,20155797433,35.15342686,129.0332021,푸른마을,아파트,부산광역시 부산진구 가야대로572번가길 26,Y,영업,17,2623011000-3-02260006
20160422,20155797434,0,0,가야센트리움,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로587번길 11-26,Y,영업,17,2623011000-3-00820006
20160321,20155797435,0,0,퍼스트클래스,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로587번길 13,Y,영업,17,2623011000-3-00820011
20190726,20155797439,0,0,태영아너스퀸,다세대주택,부산광역시 부산진구 가야대로587번길 14-1,Y,영업,17,2623011000-3-00570011
20110829,20155797440,0,0,다세대주택,다세대주택,부산광역시 부산진구 가야대로589번길 13,Y,영업,17,2623011000-3-00580006
20121122,20155797441,0,0,솔빛하우스,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로589번길 9,Y,영업,17,2623011000-3-00580005
20020102,20155797667,35.1551209,129.0404237,가야 해인빌라,다세대주택,부산광역시 부산진구 가야대로614번길 26,Y,영업,17,2623011000-3-03840066
20010207,20155797668,35.15561853,129.0433953,새둥지빌라-3,다세대주택,부산광역시 부산진구 가야대로614번길 82,Y,영업,17,2623011000-3-00150034
20081124,20155797669,35.15411821,129.0447602,가남경로당,경로당,부산광역시 부산진구 가야대로668번길 45,Y,영업,17,2623011000-1-00080313
20191125,20155797673,35.15397105,129.0448775,가남공영주차장,주차장,부산광역시 부산진구 가야대로668번길 49,Y,영업,17,2623011000-1-00080006
20150605,20155797674,35.1567412,129.0450292,영림로즈빌,아파트,부산광역시 부산진구 가야대로673번길 9,Y,영업,17,2623011000-3-00020000
20100720,20155797675,35.15677741,129.0453875,동경에이스,다세대주택,부산광역시 부산진구 가야대로679번길 11,Y,영업,17,2623011000-3-00010006
20200714,20155797901,35.15576235,129.0399369,루미프라다,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로679번길 121-1,Y,영업,17,2623011000-3-00500013
20120524,20155797902,35.15587159,129.0400107,성광빌,다세대주택,부산광역시 부산진구 가야대로679번길 123,Y,영업,17,2623011000-3-00500012
20150611,20155797903,35.15600015,129.0396704,경남빌딩,병원·치과병원·한방병원·정신병원·요양병원,부산광역시 부산진구 가야대로679번길 133,Y,영업,17,2623010900-1-08180151
19980411,20155797907,35.15606872,129.0384134,화신타운아파트 지하주차장 지하1층,대피소,부산광역시 부산진구 가야대로679번길 166-0 (가야동),Y,영업,17,2623011000-3-00550000
20171105,20155797908,35.15664483,129.0434135,가야동그린시티,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로679번길 61,Y,영업,17,2623011000-3-00350000
20120608,20155797909,0,0,홍림세르빌,아파트,부산광역시 부산진구 가야대로691번길 10-11,Y,영업,17,2623010900-3-00950010
20101203,20155797913,35.1574042,129.0473696,홍림로즈빌,아파트,부산광역시 부산진구 가야대로691번길 10-7,Y,영업,17,2623010900-3-00950009
20020115,20155797914,35.15750624,129.046963,송안씨티빌,다세대주택,부산광역시 부산진구 가야대로691번길 14-4,Y,영업,17,2623010900-3-00950007
20120120,20155797915,35.15750547,129.0467473,초원원룸,다세대주택,부산광역시 부산진구 가야대로691번길 18,Y,영업,17,2623010900-3-00950012
20131205,20155798141,0,0,서면봄여름가을겨울,아파트,부산광역시 부산진구 가야대로691번길 19,Y,영업,17,2623010900-3-00990001
20201102,20155798142,35.15756798,129.046632,마크타워2,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로691번길 22,Y,영업,17,2623010900-3-00930010
20201102,20155798143,35.15756798,129.046632,마크타워2,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로691번길 22,Y,영업,17,2623010900-3-00930010
20111223,20155798147,35.15717801,129.0472682,정원하이빌,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로691번길 8,Y,영업,17,2623010900-3-08180084
20110325,20155798148,35.15800631,129.049818,금융업소 등 일반업무시설,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로703번가길 31,Y,영업,17,2623010900-1-09120000
19980411,20155798149,0,0,당감2동주민센터,대피소,"부산광역시 부산진구 가야대로703번길 13 (당감동, 당감2동주민센터)",Y,영업,17,2623010900-1-00710007
20140814,20155798375,35.15812298,129.0485948,세원수아파트,아파트,부산광역시 부산진구 가야대로703번길 26,Y,영업,17,2623010900-3-00700005
20001116,20155798376,35.1582517,129.0487954,서면시즈빌,아파트,부산광역시 부산진구 가야대로703번길 30,Y,영업,17,2623010900-3-00690004
20130514,20155798377,35.15852311,129.0487382,KH마이우스,다세대주택,부산광역시 부산진구 가야대로703번길 34-1,Y,영업,17,2623010900-3-00690012
20130611,20155798381,35.15776944,129.0470929,주연팰리스,다세대주택,부산광역시 부산진구 가야대로703번나길 25,Y,영업,17,2623010900-3-00930016
20160630,20155798382,35.1601076,129.0517521,금융업소 등 일반업무시설,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로747번가길 19,Y,영업,17,2623010800-3-01290012
20111114,20155798383,35.15839389,129.0534357,세영아파트,아파트,부산광역시 부산진구 가야대로747번길 10-3,Y,영업,17,2623010300-3-04250018
20171229,20155798387,0,0,라자오피스텔,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로747번길 10-5,Y,영업,17,2623010300-3-04250017
20140708,20155798388,35.15828518,129.0531186,서면동화더파크,아파트,부산광역시 부산진구 가야대로747번길 11,Y,영업,17,2623010300-3-04240005
20020627,20155798389,35.15841642,129.0531116,하동빌리지,아파트,부산광역시 부산진구 가야대로747번길 13,Y,영업,17,2623010300-3-04240026
20111011,20155798616,35.1585,129.0530879,금융업소 등 일반업무시설,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로747번길 15,Y,영업,17,2623010300-3-04240004
20191219,20155798617,0,0,마크타워1,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로747번길 19,Y,영업,17,2623010300-3-04230003
20081118,20155798618,35.15893715,129.0529549,대원빌라2차,아파트,부산광역시 부산진구 가야대로747번길 25,Y,영업,17,2623010300-3-04230009
20110706,20155798622,35.15906946,129.0529593,더프라임,다세대주택,부산광역시 부산진구 가야대로747번길 27,Y,영업,17,2623010300-3-04230002
20020314,20155798623,0,0,아파트,아파트,부산광역시 부산진구 가야대로747번길 28-10,Y,영업,17,2623010300-3-04180005
20010620,20155798624,0,0,대원원룸,다세대주택,부산광역시 부산진구 가야대로747번길 28-8,Y,영업,17,2623010300-3-04180024
20111108,20155798852,0,0,리치빌,다세대주택,부산광역시 부산진구 가야대로747번길 30,Y,영업,17,2623010300-3-04200031
20031103,20155798853,35.15967606,129.0532871,제이빌,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로747번길 38-7,Y,영업,17,2623010300-3-04150045
20120202,20155798854,0,0,태양빌,다세대주택,부산광역시 부산진구 가야대로747번길 6,Y,영업,17,2623010300-3-04260013
20120229,20155798858,35.15818736,129.0532063,스타원룸투,다세대주택,부산광역시 부산진구 가야대로747번길 7,Y,영업,17,2623010300-3-04240035
20160325,20155798859,35.15913017,129.0522645,인환빌,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로747번나길 22,Y,영업,17,2623010800-3-06960010
20011102,20155798860,35.15900223,129.0522739,부암주택,다세대주택,부산광역시 부산진구 가야대로747번나길 24,Y,영업,17,2623010800-3-06960014
20130307,20155798864,35.15698508,129.0535113,동진파크빌,다세대주택,부산광역시 부산진구 가야대로750번길 10,Y,영업,17,2623010300-3-05080028
20120525,20155798865,35.1565848,129.0538506,엘리시아,다세대주택,부산광역시 부산진구 가야대로750번길 19,Y,영업,17,2623010300-3-05110020
20120530,20155798866,35.15662006,129.0536209,부일마이우스서면,다세대주택,부산광역시 부산진구 가야대로750번길 20,Y,영업,17,2623010300-3-05100003
20120517,20155799092,35.15649619,129.0538733,제나두,다세대주택,부산광역시 부산진구 가야대로750번길 21,Y,영업,17,2623010300-3-05110021
20010529,20155799093,35.1563053,129.0539226,나라빌 오피스텔,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로750번길 25,Y,영업,17,2623010300-3-05110009
20011219,20155799094,35.15621836,129.0539582,이즈하임 오피스텔,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로750번길 27,Y,영업,17,2623010300-3-05110004
20130405,20155799098,35.15611753,129.0539633,골드타워,다세대주택,부산광역시 부산진구 가야대로750번길 31,Y,영업,17,2623010300-3-05110006
20120906,20155799099,35.15541716,129.054329,참조은빌,다세대주택,부산광역시 부산진구 가야대로750번길 47,Y,영업,17,2623010300-3-05130026
20110803,20155799100,35.15532312,129.0544222,더 펠리체,다세대주택,부산광역시 부산진구 가야대로750번길 49,Y,영업,17,2623010300-3-05130004
20020307,20155799325,35.1552165,129.0544652,다세대주택,다세대주택,부산광역시 부산진구 가야대로750번길 53,Y,영업,17,2623010300-3-05130028
20020111,20155799326,35.15716186,129.0534121,보영 미네르빌,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로750번길 6,Y,영업,17,2623010300-3-05080022
20111107,20155799327,35.15441404,129.0549949,서면블리체,아파트,부산광역시 부산진구 가야대로750번길 71,Y,영업,17,2623010300-3-05140008
20101229,20155799331,0,0,럭스빌,다세대주택,부산광역시 부산진구 가야대로755번길 11-8,Y,영업,17,2623010300-3-04250031
20121207,20155799332,0,0,프로그캐슬,아파트,부산광역시 부산진구 가야대로755번길 14,Y,영업,17,2623010300-3-04660003
20201215,20155799333,0,0,서면아크로,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로755번길 16,Y,영업,17,2623010300-3-04660029
20160201,20155799337,35.15884296,129.0542743,대동레미안더오션2,아파트,부산광역시 부산진구 가야대로755번길 26,Y,영업,17,2623010300-3-04170006
19980728,20155799338,0,0,광동 포시즌텔,연립주택,부산광역시 부산진구 가야대로755번길 29-26,Y,영업,17,2623010300-3-04200022
20021221,20155799339,0,0,대동하이츠빌라,아파트,부산광역시 부산진구 가야대로755번길 31,Y,영업,17,2623010300-3-04200015
20110616,20155799564,0,0,누보,다세대주택,부산광역시 부산진구 가야대로755번길 35,Y,영업,17,2623010300-3-04200005
20091110,20155799565,35.15945223,129.0539982,다세대주택,다세대주택,부산광역시 부산진구 가야대로755번길 39,Y,영업,17,2623010300-3-04200001
20030721,20155799566,35.15960592,129.0536719,동일빌라,아파트,부산광역시 부산진구 가야대로755번길 39-10,Y,영업,17,2623010300-3-04150010
20130924,20155799570,0,0,에덴빌,다세대주택,부산광역시 부산진구 가야대로755번길 39-5,Y,영업,17,2623010300-3-04200008
20110623,20155799571,35.15943708,129.0537016,더테라,다세대주택,부산광역시 부산진구 가야대로755번길 39-7,Y,영업,17,2623010300-3-04200009
20120705,20155799572,35.15943637,129.0535839,다세대주택,다세대주택,부산광역시 부산진구 가야대로755번길 39-9,Y,영업,17,2623010300-3-04200013
20130726,20155799800,0,0,프로그폴리스,다세대주택,부산광역시 부산진구 가야대로755번길 51,Y,영업,17,2623010300-3-04140002
20120727,20155799801,0,0,은아파크빌,다세대주택,부산광역시 부산진구 가야대로755번길 55-11,Y,영업,17,2623010300-3-04140015
20121206,20155799802,35.16020777,129.0539822,오페라,다세대주택,부산광역시 부산진구 가야대로755번길 55-3,Y,영업,17,2623010300-3-04140033
20121206,20155799806,0,0,스카이빌,다세대주택,부산광역시 부산진구 가야대로755번길 55-7,Y,영업,17,2623010300-3-04140001
20000921,20155799807,35.16039594,129.0537423,승정빌라,아파트,부산광역시 부산진구 가야대로755번길 55-8,Y,영업,17,2623010300-3-04100012
20130110,20155799808,35.16020355,129.0536253,올리브하우스,다세대주택,부산광역시 부산진구 가야대로755번길 55-9,Y,영업,17,2623010300-3-04140003
20110401,20155799812,35.16055231,129.0541397,더원펠리스A동,다세대주택,부산광역시 부산진구 가야대로755번길 62,Y,영업,17,2623010300-3-04080038
20181121,20155799813,35.16067144,129.0540656,주차장,주차장,부산광역시 부산진구 가야대로755번길 64,Y,영업,17,2623010300-1-04080027
20120605,20155799814,35.16074373,129.0541444,한누리빌,다세대주택,부산광역시 부산진구 가야대로755번길 64-3,Y,영업,17,2623010300-3-04080024
20110404,20155800040,35.1605684,129.0542697,더원펠리스B동,다세대주택,부산광역시 부산진구 가야대로755번길 64-6,Y,영업,17,2623010300-3-04080037
20170824,20155800041,35.16079682,129.054282,부전 수목하우스,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로755번길 64-7,Y,영업,17,2623010300-3-04080021
20110104,20155800042,35.16059525,129.0543815,더원펠리스C동,다세대주택,부산광역시 부산진구 가야대로755번길 64-8,Y,영업,17,2623010300-3-04080019
20120316,20155800046,35.1605878,129.0538913,화이트빌 A동,다세대주택,부산광역시 부산진구 가야대로755번길 65,Y,영업,17,2623010300-3-04100015
