철도운영기관,노선명,역명,출구번호,출구별주요시설명
부산교통공사,3호선,체육공원,2,낙동중학교
부산교통공사,3호선,체육공원,3,대저동방면
부산교통공사,3호선,대저,1,김해방면
부산교통공사,3호선,대저,1,대저차량사업소
부산교통공사,3호선,대저,2,부산보호관찰소서부지소
부산교통공사,3호선,대저,2,부산우편집중국
부산교통공사,3호선,거제(법원.검찰청),5,효원국제특허법률사무소
부산교통공사,3호선,거제(법원.검찰청),5,부산연제시니어클럽
부산교통공사,3호선,거제(법원.검찰청),6,거제역(동해선)
부산교통공사,3호선,거제(법원.검찰청),6,부산지방법원 등기국
부산교통공사,3호선,거제(법원.검찰청),7,거제종합사회복지관
부산교통공사,3호선,거제(법원.검찰청),7,거제2동행정복지센터
부산교통공사,3호선,거제(법원.검찰청),8,부산지방법원/검찰청
부산교통공사,3호선,거제(법원.검찰청),8,부산법조타운
부산교통공사,3호선,거제(법원.검찰청),8,신한은행(법조타운)
부산교통공사,3호선,종합운동장,1,현대차블루핸즈(거제점)
부산교통공사,3호선,종합운동장,2,부산가정법원
부산교통공사,3호선,종합운동장,3,아시아드새마을금고
부산교통공사,3호선,종합운동장,4,아시아드장례식장
부산교통공사,3호선,사직,1,사직119안전센터
부산교통공사,3호선,사직,1,국민건강보험 부산동래지사
부산교통공사,3호선,사직,1,기업은행(사직동)
부산교통공사,3호선,사직,4,사직부산아동병원
부산교통공사,3호선,미남,2,동래구국민체육센터
부산교통공사,3호선,미남,2,사직성당
부산교통공사,3호선,미남,3,미남동의요양병원
부산교통공사,3호선,미남,3,온천3파출소
부산교통공사,3호선,미남,3,동래농협(미남지점)
부산교통공사,3호선,미남,4,온천동반도보라스카이뷰아파트
부산교통공사,3호선,미남,6,하운드호텔(사직미남역점)
부산교통공사,3호선,만덕,1,만덕삼성아파트
부산교통공사,3호선,만덕,2,만덕1어린이집
부산교통공사,3호선,종합운동장,5,거제2치안센터
부산교통공사,3호선,종합운동장,5,거제여자중학교
부산교통공사,3호선,종합운동장,7,거제여자중학교
부산교통공사,3호선,종합운동장,7,부산의료원방면
부산교통공사,3호선,종합운동장,7,레이카운티1.2단지아파트
부산교통공사,3호선,종합운동장,9,초읍동방면
부산교통공사,3호선,종합운동장,9,종합운동장방면
부산교통공사,3호선,종합운동장,9,국가기록원/역사기록관
부산교통공사,3호선,종합운동장,9,CGV아시아드
부산교통공사,3호선,종합운동장,9,부산실내수영장
부산교통공사,3호선,종합운동장,9,홈플러스(메가푸드마켓)
부산교통공사,3호선,종합운동장,9,사직야구장
부산교통공사,3호선,종합운동장,9,창신초등학교
부산교통공사,3호선,종합운동장,11,시립테니스코트
부산교통공사,3호선,종합운동장,11,세계로병원
부산교통공사,3호선,종합운동장,11,거인병원
부산교통공사,3호선,종합운동장,11,사직야구장
부산교통공사,3호선,종합운동장,11,창신초등학교
부산교통공사,3호선,사직,1,종합운동장방면
부산교통공사,3호선,사직,1,예원초등학교
부산교통공사,3호선,사직,2,사직3동 행정복지센터
부산교통공사,3호선,사직,2,사직동우체국
부산교통공사,3호선,사직,2,여명중학교
부산교통공사,3호선,망미(병무청),1,수영교차로방면
부산교통공사,3호선,망미(병무청),2,수영사직공원
부산교통공사,3호선,망미(병무청),2,건설시장
부산교통공사,3호선,망미(병무청),3,부산수영교차로
부산교통공사,3호선,망미(병무청),4,토곡방면
부산교통공사,3호선,망미(병무청),4,수영구선거관리위원회
부산교통공사,3호선,망미(병무청),5,수영교차로
부산교통공사,3호선,망미(병무청),6,토곡방면
부산교통공사,3호선,망미(병무청),7,덕문여자고등학교
부산교통공사,3호선,망미(병무청),7,광안중학교
부산교통공사,3호선,망미(병무청),7,수미초등학교
부산교통공사,3호선,망미(병무청),7,부산배화학교
부산교통공사,3호선,망미(병무청),8,부산울산지방병무청
부산교통공사,3호선,배산,1,부산여자상업고등학교
부산교통공사,3호선,배산,1,부산사회복지관
부산교통공사,3호선,남산정(부산폴리텍대학),2,광덕물산패션아울렛
부산교통공사,3호선,남산정(부산폴리텍대학),3,축산농협축산물판매장
부산교통공사,3호선,남산정(부산폴리텍대학),3,SY이노테크
부산교통공사,3호선,남산정(부산폴리텍대학),4,낙동강환경관리청
부산교통공사,3호선,남산정(부산폴리텍대학),4,부산시건설기술교육원
부산교통공사,3호선,숙등(부민병원),1,경희요양병원
부산교통공사,3호선,숙등(부민병원),1,덕천종합사회복지관
부산교통공사,3호선,숙등(부민병원),1,북구치매안심센터
부산교통공사,3호선,숙등(부민병원),2,덕천보건지소
부산교통공사,3호선,숙등(부민병원),2,포레나덕천2차아파트
부산교통공사,3호선,숙등(부민병원),3,북구시니어클럽
부산교통공사,3호선,숙등(부민병원),5,두배로마트(덕천점)
부산교통공사,3호선,숙등(부민병원),6,덕천생활체육공원
부산교통공사,3호선,덕천(부산과기대),9,화명방면
부산교통공사,3호선,덕천(부산과기대),9,덕천2동우체국
부산교통공사,3호선,덕천(부산과기대),9,국민건강보험공단(부산울산경남지역본부)
부산교통공사,3호선,덕천(부산과기대),12,구포119안전센터
부산교통공사,3호선,덕천(부산과기대),12,메가박스(덕천)
부산교통공사,3호선,덕천(부산과기대),12,덕천2동 행정복지센터
부산교통공사,3호선,덕천(부산과기대),12,덕성초등학교
부산교통공사,3호선,덕천(부산과기대),12,부산북구문화예술회관
부산교통공사,3호선,구포,1,구포역버스정류장
부산교통공사,3호선,구포,3,우리은행(구포지점)
부산교통공사,3호선,구포,3,구포일심요양병원
부산교통공사,3호선,강서구청,1,대저파출소
부산교통공사,3호선,강서구청,1,부산대저동우체국
부산교통공사,3호선,강서구청,1,한국안전기술지원단
부산교통공사,3호선,강서구청,2,농협은행(강서지점)
부산교통공사,3호선,체육공원,1,강서노인종합복지관
부산교통공사,3호선,체육공원,3,부산시양궁협회
부산교통공사,3호선,체육공원,3,강서체육공원
부산교통공사,3호선,체육공원,3,실내수영장
부산교통공사,3호선,대저,2,부산지방기상청
부산교통공사,3호선,대저,2,부산 청소년꿈키움센터
부산교통공사,3호선,대저,2,부산강서우체국 
부산교통공사,3호선,망미(병무청),1,안구시장
부산교통공사,3호선,망미(병무청),2,코스트코(부산점)
부산교통공사,3호선,망미(병무청),2,KT수영지사
부산교통공사,3호선,망미(병무청),3,소백산삼계탕
부산교통공사,3호선,망미(병무청),3,소문난갈비탕
부산교통공사,3호선,망미(병무청),4,수영효도요양원
부산교통공사,3호선,망미(병무청),5,케어링통합재가방문요양(영남지역본부)
부산교통공사,3호선,망미(병무청),6,이젤갤러리
부산교통공사,3호선,망미(병무청),7,망미119안전센터
부산교통공사,3호선,망미(병무청),8,망미1동행정복지센터
부산교통공사,3호선,배산,1,망미성당
부산교통공사,3호선,배산,5,연산3동새마을금고
부산교통공사,3호선,물만골,2,연제고등학교
부산교통공사,3호선,물만골,2,연산6동행정복지센터
부산교통공사,3호선,물만골,3,이마트(연제점)
부산교통공사,3호선,물만골,3,연제구청
부산교통공사,3호선,물만골,3,연제구보건소
부산교통공사,3호선,물만골,4,연제중앙새마을금고
부산교통공사,3호선,거제(법원.검찰청),1,연산5동 행정복지센터
부산교통공사,3호선,거제(법원.검찰청),1,독도청과도매시장
부산교통공사,3호선,거제(법원.검찰청),1,연화우편취급국
부산교통공사,3호선,거제(법원.검찰청),2,명은병원
부산교통공사,3호선,거제(법원.검찰청),2,연제자동차매매단지
부산교통공사,3호선,거제(법원.검찰청),2,대성학원(부산)
부산교통공사,3호선,거제(법원.검찰청),3,거제3동행정복지센터
부산교통공사,3호선,거제(법원.검찰청),3,경남아파트
부산교통공사,3호선,거제(법원.검찰청),3,현대아파트
부산교통공사,3호선,거제(법원.검찰청),4,거제1치안센터
부산교통공사,3호선,거제(법원.검찰청),4,벼룩시장
부산교통공사,4호선,윗반송,4,반송2동 행정복지센터
부산교통공사,4호선,윗반송,4,반송파출소
부산교통공사,4호선,윗반송,4,부산은행 반송운봉지점
부산교통공사,4호선,윗반송,4,운봉초등학교
부산교통공사,4호선,윗반송,4,동부산새마을금고
부산교통공사,4호선,고촌,1,반송방면
부산교통공사,4호선,고촌,2,운봉종합사회복지관
부산교통공사,4호선,고촌,4,안평방면
부산교통공사,4호선,안평(고촌주택단지),1,부산광역시산림조합
부산교통공사,4호선,미남,7,온천3파출소
부산교통공사,4호선,미남,8,미남초등학교
부산교통공사,4호선,미남,8,광혜병원
부산교통공사,4호선,미남,9,미남교차로방면
부산교통공사,4호선,미남,10,내성교차로방면
부산교통공사,4호선,미남,11,만덕터널방면
부산교통공사,4호선,미남,12,내성교차로방면
부산교통공사,4호선,미남,13,온천동방면
부산교통공사,4호선,미남,14,온천지구대
부산교통공사,4호선,동래,5,내산초등학교
부산교통공사,4호선,동래,5,한국건강관리협회 부산동부지부
부산교통공사,4호선,동래,6,사직지구대
부산교통공사,4호선,동래,6,미남초등학교
부산교통공사,4호선,동래,7,내산초등학교
부산교통공사,4호선,동래,7,롯데백화점 동래점
부산교통공사,4호선,동래,8,사직지구대
부산교통공사,4호선,동래,8,삼성전자서비스 동래센터
부산교통공사,4호선,동래,8,내성중학교
부산교통공사,4호선,수안,2,내성교차로방면
부산교통공사,4호선,수안,2,부산은행 수안동지점
부산교통공사,4호선,수안,3,명륜교차로방면
부산교통공사,4호선,수안,4,부산교육대학교방면
부산교통공사,4호선,수안,5,동래구청
부산교통공사,4호선,수안,5,동래구청신청사(24년12월개청)
부산교통공사,4호선,수안,6,동래경찰서
부산교통공사,4호선,수안,7,동래시장
부산교통공사,4호선,수안,7,수안동곰장어거리
부산교통공사,4호선,수안,8,안락교차로방면
부산교통공사,4호선,낙민,1,내성초등학교
부산교통공사,4호선,낙민,1,동래고등학교
부산교통공사,4호선,낙민,2,수안119안전센터
부산교통공사,4호선,금사,3,금샘고등학교
부산교통공사,4호선,금사,3,부산경호고등학교
부산교통공사,4호선,금사,3,부산금사공단우편취급국
부산교통공사,4호선,금사,4,금정구보훈회관
부산교통공사,4호선,안평(고촌주택단지),2,반송방면
부산교통공사,4호선,안평(고촌주택단지),3,고촌마을
부산교통공사,4호선,안평(고촌주택단지),3,신진초등학교
부산교통공사,4호선,안평(고촌주택단지),3,고불사
부산교통공사,4호선,안평(고촌주택단지),4,안평마을
부산교통공사,4호선,낙민,2,동래우리들병원
부산교통공사,4호선,낙민,2,하나은행 동래지점
부산교통공사,4호선,낙민,2,낙민초등학교
부산교통공사,4호선,낙민,3,충렬사
부산교통공사,4호선,낙민,3,버거킹 부산안락DT점
부산교통공사,4호선,낙민,4,동래역
부산교통공사,4호선,충렬사(안락),1,충렬사
부산교통공사,4호선,충렬사(안락),1,충렬지구대
부산교통공사,4호선,충렬사(안락),2,안락교차로방면
부산교통공사,4호선,충렬사(안락),2,동래봉생병원
부산교통공사,4호선,충렬사(안락),2,미래병원
부산교통공사,4호선,충렬사(안락),2,부산항운병원
부산교통공사,4호선,충렬사(안락),2,좋은애인요양병원
부산교통공사,4호선,충렬사(안락),3,학산여자 중/고등학교
부산교통공사,4호선,충렬사(안락),3,동현교회
부산교통공사,4호선,충렬사(안락),4,서원시장
부산교통공사,4호선,명장,1,동신중학교방면
부산교통공사,4호선,명장,2,안락초등학교
부산교통공사,4호선,명장,3,명장2동 행정복지센터
부산교통공사,4호선,명장,3,명장2동우편취급국
부산교통공사,4호선,명장,4,명장1동 행정복지센터
부산교통공사,4호선,명장,4,명장1치안센터
부산교통공사,4호선,명장,4,부산광역시 상수도사업본부 동래사업소
부산교통공사,4호선,명장,4,금정고등학교
부산교통공사,4호선,서동,1,서2치안센터
부산교통공사,4호선,서동,2,동성초등학교
부산교통공사,4호선,서동,3,서3동 행정복지센터
부산교통공사,4호선,서동,3,서동제일요양병원
부산교통공사,4호선,서동,3,서동우체국
부산교통공사,4호선,서동,4,부산동부고용노동지청
부산교통공사,4호선,금사,1,금사회동동행정복지센터
부산교통공사,4호선,금사,1,금사초등학교
부산교통공사,4호선,금사,1,부산지방노동위원회
부산교통공사,4호선,금사,2,금사동방면
부산교통공사,4호선,금사,3,석대사거리방면
부산교통공사,4호선,금사,4,서금지구대
부산교통공사,4호선,금사,4,석대사거리방면
부산교통공사,4호선,금사,4,금정구종합사회복지관
부산교통공사,4호선,반여농산물시장,1,반여농산물시장
부산교통공사,4호선,반여농산물시장,2,석대방면
부산교통공사,4호선,석대,1,반송방면
부산교통공사,4호선,석대,2,반여농산물시장 방면
부산교통공사,4호선,영산대(아랫반송),1,석대방면
부산교통공사,4호선,영산대(아랫반송),2,영산대학교해운대캠퍼스
부산교통공사,4호선,영산대(아랫반송),2,반송1동 행정복지센터
부산교통공사,4호선,영산대(아랫반송),2,부산광역시 시립반송도서관
부산교통공사,4호선,영산대(아랫반송),2,반송119안전센터
부산교통공사,4호선,영산대(아랫반송),2,반송우체국
부산교통공사,4호선,영산대(아랫반송),2,반송초등학교
부산교통공사,4호선,영산대(아랫반송),2,반송골목시장
부산교통공사,4호선,영산대(아랫반송),3,반송보건소
부산교통공사,4호선,영산대(아랫반송),3,운송초등학교
부산교통공사,4호선,윗반송,1,반송중학교
부산교통공사,4호선,윗반송,2,송운초등학교
부산교통공사,4호선,윗반송,3,반송중학교
부산교통공사,4호선,반여농산물시장,1,해운대우체국
부산교통공사,4호선,반여농산물시장,1,NH농협은행 반여센텀지점
부산교통공사,4호선,반여농산물시장,2,세양물류 물류센터
부산교통공사,4호선,석대,1,영산대역 방면
부산교통공사,4호선,석대,2,해운대배드민턴센터
부산교통공사,4호선,영산대(아랫반송),1,참조은재가복지센터
부산교통공사,4호선,영산대(아랫반송),3,해운대구건강증진센터
부산교통공사,4호선,윗반송,2,부산운봉우편취급국
부산교통공사,4호선,윗반송,2,반송시장
부산교통공사,4호선,고촌,1,대진여객 (시내버스차고지)
부산교통공사,4호선,고촌,2,반송주공아파트
부산교통공사,4호선,고촌,3,실로암공원묘원방면
부산교통공사,4호선,고촌,3,부산광역시고촌양묘장 
부산교통공사,4호선,고촌,4,동부산 간이정비소
부산교통공사,4호선,안평(고촌주택단지),1,고촌어울림도서관
부산교통공사,4호선,안평(고촌주택단지),2,안평역 전기차충전소
부산교통공사,4호선,안평(고촌주택단지),4,동부산농협 신진지점
부산교통공사,4호선,안평(고촌주택단지),4,안평마을회관
부산교통공사,4호선,미남,7,새힘병원
부산교통공사,4호선,미남,8,세화병원
부산교통공사,4호선,미남,9,동래효성해링턴플레이스아파트/오피스텔
부산교통공사,4호선,미남,10,광혜병원
부산교통공사,4호선,미남,10,으뜸요양병원
부산교통공사,4호선,미남,11,온샘초등학교
부산교통공사,4호선,미남,12,온천2동행정복지센터
부산교통공사,4호선,미남,12,금성상가시장
부산교통공사,4호선,미남,12,우리은행 온천남지점
부산교통공사,4호선,미남,13,동래래미안아이파크2단지
부산교통공사,4호선,미남,13,온샘초등학교
부산교통공사,4호선,미남,14,동래래미안아이파크3단지
부산교통공사,4호선,미남,14,동래노인복지원
부산교통공사,4호선,동래,5,동래시외버스정류소
부산교통공사,4호선,동래,6,대한민국교원조합
부산교통공사,4호선,동래,6,금정상가시장
부산교통공사,4호선,동래,6,새봄병원
부산교통공사,4호선,수안,2,하나은행 동래지점
부산교통공사,4호선,수안,2,한국기독교선교박물관
부산교통공사,4호선,수안,3,KT플라자 동래점
부산교통공사,4호선,수안,4,수안119안전센터
부산교통공사,4호선,수안,5,한국금거래소 동래점
부산교통공사,4호선,수안,6,국민연금공단 동래금정지사
부산교통공사,4호선,수안,7,동래농협
부산교통공사,4호선,수안,8,동일자동차운전전문학원
부산교통공사,4호선,수안,8,참사랑요양병원
부산교통공사,4호선,수안,1,메가마트
부산교통공사,4호선,수안,1,대동병원
부산교통공사,4호선,낙민,4,한신 1차.2차아파트
부산교통공사,4호선,낙민,4,부산사회복지종합센터
부산교통공사,4호선,충렬사(안락),4,부산동래시니어클럽
부산교통공사,4호선,명장,1,학산여자 중/고등학교
부산교통공사,4호선,명장,1,부산맹학교
부산교통공사,4호선,명장,2,한국요양보호사교육원
부산교통공사,4호선,명장,3,대명여자고등학교
부산교통공사,4호선,명장,3,서동119안전센터
부산교통공사,4호선,명장,4,명장1동새마을금고
부산교통공사,4호선,서동,1,세웅병원
부산교통공사,4호선,서동,1,파크랜드 본사 
부산교통공사,4호선,서동,2,부산경남봉제산업협동조합
부산교통공사,4호선,서동,2,현대아파트
부산교통공사,4호선,서동,3,금정구 건강생활지원센터 
부산교통공사,4호선,서동,4,다이소 부산서동역점
부산교통공사,4호선,금사,1,한국소방안전원 부산지부
부산교통공사,4호선,금사,2,부산금사요양병원
부산교통공사,4호선,금사,2,KT금사빌딩
