연번,쉼터명,상세주소,경도,위도
898,대우이안아파트경로당,부산광역시 북구 화명신도시로 145,129.0098324,35.2369161
899,코오롱하늘채2차아파트경로당,부산광역시 북구 화명신도시로 100,129.0119244,35.2324963
900,롯데아파트낙천대경로당,부산광역시 북구 화명신도시로 156,129.0123042,35.2375565
901,코오롱하늘채1차아파트경로당,부산광역시 북구 화명신도시로 70,129.01159,35.2302312
902,수정강변타운아파트경로당,부산광역시 북구 학사로17번길 31,129.0070715,35.2217439
903,대림쌍용강변타운경로당,부산광역시 북구 화명신도시로 39,129.0075107,35.2261226
904,화명3동주민센터,부산광역시 북구  화명신도시로  85  화명3동 주민센터 (화명동),129.0100326,35.2318453
905,화명도서관,부산광역시 북구 화명대로12번길 59,129.00938,35.23229
906,용당경로당,부산광역시 북구 학사로 122-21,129.0090755,35.2331983
907,덕천도서관,부산광역시 북구 의성로47번길 45-2 (덕천도서관),129.01174,35.217366
908,낙동경로당,부산광역시 북구 만덕대로65번길 86 (덕천동),129.0110028,35.2156538
909,포레나부산덕천아파트경로당,부산광역시 북구 만덕대로 81 (덕천동 포레나부산덕천),129.0139639,35.2128182
910,덕천경로당,부산광역시 북구 의성로109번길 12 (덕천동),129.0115339,35.2109226
911,덕천대방아파트경로당,부산광역시 북구 만덕대로90번길 13 (덕천동 대방아파트),129.0149993,35.2122878
912,기비골마을아파트경로당,부산광역시 북구 만덕1로104번길 29 (덕천동 기비골마을),129.0237245,35.2161008
913,북부산새마을금고본점,부산광역시 북구 만덕대로 86 (덕천동),129.014326,35.2120884
914,북부산새마을금고남산정지점,부산광역시 북구 만덕대로 169 (덕천동),129.0232262,35.2135185
915,덕내공원,부산광역시 북구 덕천동 342-6,129.0108541,35.2138354
916,남산정공원,부산광역시 북구 덕천동 814-7,129.0227895,35.2157632
917,숙등공원,부산광역시 북구 의성로115번길 71,129.0146699,35.2115772
918,부영벽산파라빌아파트경로당,부산광역시 북구 만덕대로155번길 14,129.0219857,35.2135533
919,덕천삼정그린코아경로당,부산광역시 북구 만덕대로155번길 15,129.0209801,35.2137767
920,덕천1동주민센터,부산광역시 북구 만덕대로102번가길 11 (덕천동),129.0166542,35.2124237
921,남산정종합사회복지관,부산광역시 북구 만덕대로155번길 86-9 (덕천2지구도개공아파트 114동),129.020366,35.218091
922,북구보건소덕천지소,부산광역시 북구 만덕대로89번길 9 (북구보건소덕천지소),129.014248,35.212874
923,공원경로당,부산광역시 북구 의성로115번길 71,129.0146956,35.2113638
924,남산정경로당,부산광역시 북구 만덕대로155번길 86-9 (덕천2지구도개공아파트114동),129.020634,35.217416
925,이남프라자경로당,부산광역시 북구 금곡대로8번길 33,129.0071851,35.2114398
926,성훈강변아파트경로당,부산광역시 북구 금곡대로 97,129.0054337,35.2185074
927,덕천2동할머니경로당,부산광역시 북구  만덕대로27번길  45-10  (덕천동),129.0068253,35.2127196
928,음정골경로당,부산광역시 북구  덕천1길  60-1  (덕천동),129.0088823,35.210122
929,꽃동산경로당,부산광역시 북구  의성로127번길  108   (덕천동),129.0170764,35.2105722
930,센트럴병원,부산광역시 북구 만덕대로 37,129.009163,35.211321
931,맥켄지일신재활병원,부산광역시 북구 금곡대로 133 (맥켄지일신기독병원),129.007784,35.220948
932,부산북부경찰서덕천지구대,부산광역시 북구 금곡대로 66-8 (덕천지구대),129.005149,35.215559
933,강변경로당,부산광역시 북구 금곡대로 107 (덕천동),129.0064591,35.2193636
934,덕천2동할아버지경로당,부산광역시 북구 만덕대로27번길 45-10 (덕천동),129.0068561,35.2127261
935,덕천한라아파트경로당,부산광역시 북구 덕천로52번길 20 (덕천동 한라아파트),129.009718,35.2071707
936,의성경로당,부산광역시 북구 금곡대로104번길 8 (덕천동),129.0070814,35.2188925
937,덕천근린공원,부산광역시 북구 덕천동 산 78-1,129.0076017,35.2173564
938,덕천주공1단지경로당,부산광역시 북구 덕천로 72 (덕천동 주공아파트),129.0119094,35.2066908
939,덕천2동주민센터,부산광역시 북구 금곡대로20번길 56 (덕천동),129.0078324,35.2123886
940,한성아파트경로당,부산광역시 북구 만덕대로142번길 32 (덕천동 한성아파트),129.0202081,35.2118737
941,꽃동산할아버지경로당,부산광역시 북구 의성로127번길 108 (덕천3동꽃동산경로당),129.017143,35.210501
942,롯데아파트경로당,부산광역시 북구 함박봉로 26 (덕천동롯데아파트 103동),129.020954,35.209438
943,덕천공원,부산광역시 북구 의성로127번길 108,129.0167703,35.2104583
944,덕천종합사회복지관,부산광역시 북구 덕천로 74,129.0164461,35.2091126
945,은마아파트경로당,부산광역시 북구 만덕대로128번길 39 (덕천동 은마아파트),129.0188456,35.211225
946,덕천3동주민센터,부산광역시 북구 덕천로 118,129.017427,35.209894
947,동일아파트경로당,부산광역시 북구 만덕1로104번가길 63 (만덕동일아파트),129.027388,35.216256
948,금정산센트럴포렐경로당,부산광역시 북구 만덕1로 25-9 (만덕동 금정산 센트럴 포레),129.0348852,35.2137254
949,만덕3휴먼시아아파트경로당,부산광역시 북구 만덕1로 49 (만덕동),129.0321735,35.214179
950,만덕베르빌아파트경로당,부산광역시 북구 만덕1로 8 (만덕동 만덕베르빌아파트),129.0373367,35.2133857
951,효도정(대진아파트),부산광역시 북구 만덕1로 92 (만덕동 대진아파트),129.0269861,35.2151432
952,상학경로당,부산광역시 북구 상학산복길 215 (만덕동),129.040204,35.2171373
953,더래디언트금정산아파트경로당,부산광역시 북구 상학로 35 (더래디언트 금정산),129.035166,35.215338
954,e편한세상금정산아파트경로당,부산광역시 북구 상학로 36 (만덕동 이편한세상 금정산),129.0379268,35.2161293
955,북부산새마을금고만덕지점,부산광역시 북구 만덕1로10번길 9 (만덕동),129.0359309,35.2142295
956,만덕교옆시설녹지,부산광역시 북구 만덕대로 235,129.0303661,35.2132708
957,협성파크경로당,부산광역시 북구 만덕1로 82 (만덕동 협성파크),129.0285364,35.2157612
958,만덕2휴먼시아아파트경로당,부산광역시 북구 만덕1로 25-12,129.0337635,35.2138495
959,만덕1동주민센터,부산광역시 북구  만덕1로  1  만덕1동 주민센터 (만덕동),129.0363676,35.2134577
960,새솔경로당,부산광역시 북구 만덕1로51번길 47,129.029717,35.213151
961,백양산동문굿모닝힐3단지경로당,부산광역시 북구 덕천로276번길 21,129.03471,35.208552
962,신만덕유림노르웨이숲아파트경로당,부산광역시 북구 덕천로 345,129.039861,35.209451
963,백양산동문굿모닝힐아파트1단지경로당,부산광역시 북구 덕천로276번길 60,129.033297,35.207631
964,백양산동문굿모닝힐아파트2단지경로당,부산광역시 북구 덕천로276번길 85,129.034928,35.20572
965,만덕2동주민센터,부산광역시 북구  만덕2로44번길  10  만덕2동사무소 (만덕동),129.0370766,35.2101026
966,만덕종합사회복지관,부산광역시 북구  함박봉로140번길  102  만덕종합사회복지관 (만덕동),129.0353769,35.2018436
967,중리경로당,부산광역시 북구  중리로  15   (만덕동),129.0393291,35.2113971
968,만덕2동경로당,부산광역시 북구  만덕대로290번길  40   (만덕동),129.0339621,35.2125904
969,함박경로당,부산광역시 북구  은행나무로36번길  17   (만덕동),129.0386446,35.2059529
970,그린코아2차아파트경로당,부산광역시 북구 덕천로234번길 47,129.0296387,35.2076715
971,만덕현대아파트경로당,부산광역시 북구 만덕3로 45,129.0285756,35.2121881
972,벽산라인훼미리경로당,부산광역시 북구 만덕대로178번길 29,129.024802,35.211495
973,그린코아1차아파트경로당,부산광역시 북구 덕천로234번길 47,129.0301909,35.2080308
974,부산북부경찰서만덕지구대,부산광역시 북구 은행나무로36번가길 24 (북부경찰서만덕지구대),129.039172,35.205554
975,신만덕백양경로당,부산광역시 북구 덕천로 366 (만덕동),129.0436292,35.2092877
976,삼성아파트경로당,부산광역시 북구 만덕2로 14 (부산만덕삼성종합상가종합상가동),129.036337,35.210981
977,일동경로당,부산광역시 북구 은행나무로36번길 104 (만덕동 일동아파트),129.0411079,35.2049265
978,상록한신휴플러스경로당,부산광역시 북구 함박봉로140번길 16 (만덕동 상록한신휴플러스아파트),129.0323558,35.2047468
979,만덕3주공아파트경로당,부산광역시 북구 함박봉로140번길 21 (만덕동 만덕3단지주공아파트),129.0335655,35.2038833
980,베스티움에코포레경로당,,129.041875,35.206533
981,백양근린공원,부산광역시 북구 상리로18번길 49 (만덕동),129.0383694,35.2066776
982,동심공원,부산광역시 북구 덕천로 320,129.038818,35.208977
983,상록공원,부산광역시 북구 덕천로 366,129.0438422,35.2091938
984,만덕대성아파트경로당,부산광역시 북구 덕천로259번길 30 (만덕동 대성타워맨션),129.0334395,35.2116896
985,동원맨션경로당,부산광역시 북구 덕천로 286 (동원맨션),129.035133,35.209171
986,백양생활체육관,부산광역시 북구 상리로18번길 49 (만덕동),129.0355611,35.2061604
987,북구만덕도서관,부산광역시 북구 상리로18번길 49 (만덕동),129.0380207,35.2070436
988,럭키만덕경로당,부산광역시 북구 덕천로 194 (만덕동 럭키아파트),129.025594,35.2107341
989,럭키2차아파트경로당,부산광역시 북구 덕천로234번길 24 (만덕동),129.0286624,35.2100241
990,동원아파트노인정,부산광역시 북구 덕천로234번길 5 (동원아파트상가7동),129.030667,35.209746
991,신만덕쌍용예가경로당,부산광역시 북구 만덕3로 49 (만덕동 신만덕쌍용예가),129.0312856,35.2122813
992,동원아파트뒤시설녹지,부산광역시 북구 만덕동 925-4,129.030125,35.2091602
993,한마음공원,부산광역시 북구 만덕동 922-2,129.0315067,35.211693
994,개나리공원,부산광역시 북구 만덕동 912-1,129.0273477,35.2109434
995,만덕3동주민센터,부산광역시 북구  만덕3로  52  만덕3동 주민센터 (만덕동),129.0291439,35.2113584
996,신성경로당,부산광역시 북구  만덕3로  14   (만덕동),129.0253671,35.2124293
997,해운대관광안내소,부산광역시 해운대구 해운대해변로 264 (해운대종합관광봉사센타),129.160139,35.159044
998,한적골경로당,부산광역시 해운대구 우동2로30번길 79,129.161105,35.16956
999,한마음부녀경로당,부산광역시 해운대구 우동3로 41,129.163028,35.169081
1000,우1동주민센터,부산광역시 해운대구 해운대로 612 (우동),129.1580817,35.1628826
1001,영화의전당시네마운틴,부산광역시 해운대구 수영강변대로 120 (영화의전당),129.127282,35.171536
1002,영화의전당야외극장,부산광역시 해운대구 수영강변대로 120 (영화의전당),129.127476,35.171123
1003,APEC나루공원,부산광역시 해운대구 우동 1494,129.125754,35.170101
1004,우2동경로당,부산광역시 해운대구 해운대로383번길 35 (우동),129.1391158,35.1706336
1005,우2동주민센터,부산광역시 해운대구 해운대로383번가길 7,129.1399355,35.1712081
1006,우3동주민센터,부산광역시 해운대구 해운대해변로 104 (우동),129.1433296,35.1596898
1007,해운대구청,부산광역시 해운대구 중동2로 11 (해운대구청),129.163691,35.163028
1008,이동노동자지원센터해운대쉼터,부산광역시 해운대구 구남로29번길 38 (혜천빌딩),129.162372,35.162639
1009,해운경로당,부산광역시 해운대구 중동2로10번길 32-15  (중동 성완아이렉스),129.1665843,35.1635667
1010,롯데캐슬마린경로당,부산광역시 해운대구 중동2로34번길 29 (중동 롯데캐슬마린아파트),129.1651225,35.1659677
1011,한마음경로당,부산광역시 해운대구 해운대해변로 329-14 (중동),129.165262,35.1626852
1012,중1동주민센터,부산광역시 해운대구 중동1로37번길 20 (중동),129.1641757,35.1625734
1013,중2동주민센터,부산광역시 해운대구 좌동순환로433번길 34 (중동),129.1792685,35.1619616
1014,청사포경로당,부산광역시 해운대구 청사포로128번길 32 (중동),129.1908342,35.1602556
1015,장산노인복지관,부산광역시 해운대구 좌동로 126 (장산노인복지관),129.178777,35.173783
1016,좌동경로당,부산광역시 해운대구 좌동로 107 (좌동),129.1765139,35.1733172
1017,좌1동주민센터,부산광역시 해운대구 양운로 91 (좌동),129.174175,35.1708901
1018,좌2동주민센터,부산광역시 해운대구 좌동순환로 302,129.1826012,35.1691093
1019,해운대보건소,부산광역시 해운대구 양운로37번길 59,129.1786576,35.1641123
1020,장산공원,부산광역시 해운대구 좌동 1371-1,129.165762,35.175924
1021,좌3동주민센터,부산광역시 해운대구 좌동순환로 65,129.1666143,35.1722656
1022,한마음스포츠센터,부산광역시 해운대구 세실로 175 (한마음스포츠센터),129.176703,35.180433
1023,좌4동주민센터,부산광역시 해운대구 좌동순환로 183,129.1762551,35.1778888
1024,송정관광안내소,부산광역시 해운대구 송정해변로 62 (송정관광안내소),129.199578,35.179426
1025,송정동경로당,부산광역시 해운대구 송정중앙로15번길 62-6 (송정동),129.2043431,35.185627
1026,송정동주민센터,부산광역시 해운대구 송정중앙로21번길 20,129.2037134,35.1836604
1027,해운대구장애인복지관,부산광역시 해운대구 선수촌로207번길 81 (해운대구장애인복지관),129.121926,35.210758
1028,인문학도서관,부산광역시 해운대구 반여로 132 (반여동),129.1262734,35.202233
1029,아시아선수촌공원,부산광역시 해운대구 반여동 1634,129.12348,35.202553
1030,무정리경로당,부산광역시 해운대구 반여로 21 (반여동),129.1193359,35.1947962
1031,꽃동네경로당,부산광역시 해운대구 선수촌로207번길 79 (반여동),129.1220784,35.2110716
1032,반석경로당,부산광역시 해운대구 선수촌로 199-5 (반여동),129.1248062,35.2101687
1033,아시아선수촌(여)경로당,부산광역시 해운대구 선수촌로 122,129.121535,35.202106
1034,반여1동주민센터,부산광역시 해운대구 선수촌로 85,129.1189303,35.201146
1035,영진종합사회복지관,부산광역시 해운대구 반여로 165,129.126319,35.205749
1036,아사아선수촌(남)경로당,부산광역시 해운대구 선수촌로 122,129.121535,35.202106
1037,신촌할머니경로당,부산광역시 해운대구 선수촌로 146-11 (반여동),129.122242,35.2063291
1038,반여종합사회복지관,부산광역시 해운대구 재반로226번길 13-73 (반여종합사회복지관),129.131892,35.19829
1039,기로경로당,부산광역시 해운대구 해운대로61번길 87 (반여동),129.1280678,35.1951579
1040,기로(여)경로당,부산광역시 해운대구 해운대로61번길 87 (반여동),129.1280624,35.1951995
1041,소담경로당,부산광역시 해운대구 재반로196번길 13-74 (반여동 유진주택),129.1317049,35.1956401
1042,반여2동주민센터,부산광역시 해운대구 재반로211번길 9,129.1301406,35.1958884
1043,장수(여)경로당,부산광역시 해운대구 재반로211번길 28-85 (반여동),129.1293164,35.1974221
1044,반여도서관,부산광역시 해운대구 재반로282번길 38 (반여동),129.133797,35.2019371
1045,초록공원,부산광역시 해운대구 반여동 산 111-2,129.136393,35.203178
1046,보훈아파트경로당,부산광역시 해운대구 재반로242번길 41 (반여동 보훈아파트),129.1339311,35.1995196
1047,반여3동새마을경로당,부산광역시 해운대구 재반로242번길 13-18 (반여동),129.1322628,35.1989607
1048,선우정경로당,부산광역시 해운대구 재반로282번길 60 (반여동),129.1350389,35.2027634
1049,안양원경로당,부산광역시 해운대구 재반로241번길 28-70 (반여동),129.1299346,35.1999141
1050,반여3동주민센터,부산광역시 해운대구 재반로256번길 29-70,129.1335105,35.200998
1051,명장SK경로당,부산광역시 해운대구 삼어로 55 (반여동 센텀에스케이뷰아파트),129.1138816,35.2035677
1052,반여4동주민센터,부산광역시 해운대구 삼어로133번길 50,129.117075,35.209223
1053,삼어할머니경로당,부산광역시 해운대구 삼어로133번가길 13-12 (반여동),129.1181275,35.2093469
1054,반송공원,부산광역시 해운대구 반송동 844-2,129.161507,35.221306
1055,필봉경로당,부산광역시 해운대구 반송순환로 129,129.152868,35.222471
1056,석대경로당,부산광역시 해운대구 반송로607번길 27-7 (석대동),129.1298166,35.2208296
1057,장수경로당,부산광역시 해운대구 아랫반송로90번길 8 (반송동),129.1526476,35.2204132
1058,반송1동경로당,부산광역시 해운대구 아랫반송로26번길 46 (반송동),129.1473609,35.2252315
1059,화송(여)경로당,부산광역시 해운대구 아랫반송로40번길 19-23 (반송동),129.1497186,35.223139
1060,송원경로당,부산광역시 해운대구 아랫반송로30번길 145 (반송동),129.1480315,35.2220895
1061,송원(여)경로당,부산광역시 해운대구 아랫반송로30번길 145 (반송동),129.1479966,35.2220698
1062,은하수경로당,부산광역시 해운대구 아랫반송로21번길 113-13 (반송동),129.1481334,35.2283318
1063,행복경로당,부산광역시 해운대구 아랫반송로29번길 20 (반송동),129.1494799,35.2246071
1064,태평경로당,부산광역시 해운대구 아랫반송로21번길 132-7 (반송동 개나리빌라),129.1489877,35.2289037
1065,반송1동주민센터,부산광역시 해운대구 아랫반송로 16,129.1479058,35.2251678
1066,반송종합사회복지관,부산광역시 해운대구 아랫반송로1번길 15,129.146882,35.226395
1067,반송2동경로당,부산광역시 해운대구 윗반송로51번길 34 (반송동),129.1553459,35.2298655
1068,송우정경로당,부산광역시 해운대구 반송로924번길 8 (반송동),129.1549838,35.2321857
1069,새동네경로당,부산광역시 해운대구 반송로877번길 47-6 (반송동),129.150947,35.2324574
1070,반송2동주민센터,부산광역시 해운대구 신반송로 173,129.1604128,35.2288453
1071,반송보건지소,부산광역시 해운대구 반송로 853,129.147532,35.229679
1072,운봉종합사회복지관,부산광역시 해운대구 신반송로 200 (반송동 주공아파트),129.1592324,35.2326326
1073,반석종합사회복지관,부산광역시 해운대구 신반송로 159 (반송동 도개공아파트),129.1621131,35.2301131
1074,파랑새종합사회복지관,부산광역시 해운대구 신반송로 21 (반송동),129.1584733,35.2288248
1075,운봉(여)경로당,부산광역시 해운대구 운봉길 210 (반송동),129.1425169,35.2366418
1076,해운대구문화복합센터,부산광역시 해운대구 센텀중앙로 170 (해운대구문화복합센터),129.12155,35.182098
1077,재송(여)경로당,부산광역시 해운대구 해운대로177번길 51-16 (재송동),129.1253319,35.1838711
1078,연화경로당,부산광역시 해운대구 재송1로46번길 56-5 (재송동),129.1230574,35.185125
1079,재송(남)경로당,부산광역시 해운대구 해운대로177번길 51-16 (재송동),129.1253293,35.1838667
1080,재송1동주민센터,부산광역시 해운대구 재반로63번길 23,129.1251969,35.1846281
1081,해운대종합사회복지관,부산광역시 해운대구 재반로12번길 16 (재송동),129.1276333,35.1800369
1082,어진샘노인복지관,부산광역시 해운대구 재반로12번길 16 (재송동),129.1276494,35.1796137
1083,후곡경로당,부산광역시 해운대구 해운대로89번길 23 (재송동),129.1215286,35.1896561
1084,한빛경로당,부산광역시 해운대구 재반로103번길 32 (재송동),129.1246399,35.1882159
1085,별천지경로당,부산광역시 해운대구 재송2로74번길 32 (재송동 국부빌라),129.1329199,35.1912497
1086,역전경로당,부산광역시 해운대구 해운대로91번길 39-8 (재송동),129.1223574,35.1886061
1087,송수경로당,부산광역시 해운대구 재반로 142-28 (재송동),129.1280785,35.1898862
1088,재송2동주민센터,부산광역시 해운대구 재반로125번길 26,129.1253407,35.1896431
1089,괴정역/괴정사거리스마트버스승강장,부산광역시 사하구 괴정동 939-3,128.992421,35.099721
1090,괴정쌈지공원,부산광역시 사하구 괴정동 542-28,128.985294,35.095626
1091,괴정보호수주변쌈지공원,부산광역시 사하구 괴정동 904,128.9904502,35.0995704
1092,회화나무샘터공원,부산광역시 사하구 괴정동 1244-5,128.991221,35.097848
1093,괴정1동정자공원,부산광역시 사하구 괴정동 534-4,128.9886589,35.0966566
1094,괴정1동행정복지센터,부산광역시 사하구 낙동대로250번안길 3,128.9894499,35.0996439
1095,괴정1동경로당,부산광역시 사하구 낙동대로249번길 2-2,128.9897122,35.0989618
1096,회화나무어린이작은도서관,부산광역시 사하구 사하로141번나길 11-1,128.9915593,35.0939658
1097,석천경로당,부산광역시 사하구 승학로281번길 73,128.9916273,35.1036421
1098,솔티쌈지공원,부산광역시 사하구 낙동대로 123,129.001562,35.102993
1099,승학초등학교후문주민쉼터,부산광역시 사하구 오작로 117,129.003707,35.102428
1100,까치경로당,부산광역시 사하구 까치고개로 77-1,129.0092997,35.1049929
1101,풍류원경로당,부산광역시 사하구 대티로63번길 52,129.0042136,35.1074457
1102,괴정2동행정복지센터,부산광역시 사하구 까치고개로 14-1,129.0039857,35.1034592
1103,사하사랑채노인복지관,부산광역시 사하구 사리로 35,128.998749,35.103003
1104,오작교체육공원,부산광역시 사하구 괴정동 산 79-2,128.9965576,35.0953438
1105,솔밭쉼터,부산광역시 사하구 괴정동 407-19,128.998087,35.10112
1106,평화경로당,부산광역시 사하구 오작로3번길 15-4 (괴정동),128.9948183,35.0981903
1107,괴정3동행정복지센터,부산광역시 사하구 낙동대로171번길 30-5,128.9979477,35.1003269
1108,양지할아버지경로당,부산광역시 사하구 승학로224번길 93,128.994669,35.1018946
1109,오작교작은도서관,부산광역시 사하구 낙동대로171번길 30-5,128.997991,35.1003264
1110,괴정삼익아파트스마트버스승강장,부산광역시 사하구 괴정동 661-1,128.985115,35.099553
1111,BMC어린이꿈동산,부산광역시 사하구 괴정동 1082-16,128.9843309,35.1009052
1112,승학공원,부산광역시 사하구 장평로449번길 102,128.981003,35.0995112
1113,희망경로당,부산광역시 사하구 장평로449번길 120,128.9802974,35.099527
1114,마곡정경로당,부산광역시 사하구 낙동대로326번길 14,128.9817924,35.1007763
1115,괴정4동행정복지센터,부산광역시 사하구 낙동대로309번길 9,128.9831271,35.0990902
1116,마하골길벗작은도서관,부산광역시 사하구 승학로161번길 80,128.9849309,35.1054218
1117,사하구청고우니홀(24시간응급대피장소),부산광역시 사하구 낙동대로398번길 12  (당리동),128.9751863,35.1041818
1118,당리동행정복지센터,부산광역시 사하구 낙동대로398번길 21 (당리동),128.9745292,35.1039916
1119,승학경로당,부산광역시 사하구 마하로25번길 8,128.9816512,35.1026843
1120,당리본동할머니경로당,부산광역시 사하구 제석로 50 (당리동),128.9741948,35.1051137
1121,사하구청민원여권과민원대기실,부산광역시 사하구 낙동대로398번길 12,128.9748291,35.1044445
1122,하단도서관,부산광역시 사하구 하신번영로 245,128.957464,35.103008
1123,하남초등학교스마트버스승강장,부산광역시 사하구 하신번영로 206 (하남중학교),128.958671,35.099111
1124,사하구가족센터다목적가족소통교류공간,부산광역시 사하구 하신번영로 245,128.957464,35.103008
1125,햇님공원,부산광역시 사하구 하단동 601,128.9605602,35.1033786
1126,하단유수지주민어울마당,부산광역시 사하구 하신번영로 243,128.956673,35.1029519
1127,해바라기공원,부산광역시 사하구 하단동 1184-4,128.9579591,35.0992928
1128,하단선창경로당,부산광역시 사하구 동매로 55-1 (하단동),128.9644718,35.1033121
1129,하단할머니경로당,부산광역시 사하구 괴정로 29 (하단동),128.9676985,35.1034811
1130,하단1동행정복지센터,부산광역시 사하구 하신중앙로 308,128.9642338,35.104
1131,하단SK뷰앞스마트버스승강장,부산광역시 사하구 하단동 799-7,128.962366,35.117072
1132,노을나루길쉼터,부산광역시 사하구 낙동강자전거길 165 (하단동),128.9586219,35.1147176
1133,가락쌈지공원,부산광역시 사하구 하단동 1163,128.9577051,35.1070949
1134,나루쉼터,부산광역시 사하구 하단동 1203,128.9564636,35.1069463
1135,천지경로당,부산광역시 사하구 낙동대로535번길 31-6,128.9627725,35.1108635
1136,산정경로당,부산광역시 사하구 승학로3번길 102,128.9668269,35.1106313
1137,하단2동행정복지센터,부산광역시 사하구 하신번영로 377,128.9605616,35.1145936
1138,신평사랑채노인복지관,부산광역시 사하구 다대로130번길 34 (신평사랑채노인복지관),128.977254,35.091549
1139,신평본동경로당,부산광역시 사하구 장평로299번안길 7,128.9723422,35.093405
1140,느티나무할머니경로당,부산광역시 사하구 다대로 123-4,128.9783109,35.0913114
1141,신평1동행정복지센터,부산광역시 사하구 장평로 258 (신평동),128.9733,35.0892
1142,동매누리작은도서관,부산광역시 사하구 다대로130번길 112,128.9759112,35.0930493
1143,신평2동쉼터,부산광역시 사하구 하신중앙로 185  (신평동 사하구 제2청사 신평2동행정복지센터),128.9616381,35.0949915
1144,신평2동행정복지센터,부산광역시 사하구 하신중앙로 185,128.9617204,35.0950395
1145,사하구보건소,부산광역시 사하구 하신중앙로 185,128.961697,35.0950242
1146,신평새동네경로당,부산광역시 사하구 하신번영로 155,128.9600507,35.0963955
1147,장림효공원,부산광역시 사하구 장림동 1123,128.964968,35.0811373
1148,장림본동경로당,부산광역시 사하구 장림시장9길 51-5 (장림동),128.9657807,35.080233
1149,장림무지개경로당,부산광역시 사하구 장림시장7길 41,128.9660213,35.080604
1150,장림1동행정복지센터,부산광역시 사하구 장림로161번길 2,128.9668358,35.0830497
1151,신장림사랑채노인복지관,부산광역시 사하구 다대로300번길 9,128.976307,35.075048
1152,신장림역스마트버스승강장,부산광역시 사하구 장림동 368-9,128.976537,35.075254
1153,장림2동솔하쉼터,부산광역시 사하구 두송로 64,128.9810092,35.0776394
1154,장림2동2통쌈지공원,부산광역시 사하구 장평로127번길 27,128.9722003,35.0778914
1155,장림현대아파트앞주민쉼터,부산광역시 사하구 다대로 299  (장림동),128.9770405,35.0756266
1156,수풀작은도서관,부산광역시 사하구 다대로271번길 25,128.9787011,35.0778643
1157,새마을경로당,부산광역시 사하구 장림번영로28번길 33 (장림동),128.9681652,35.0791289
1158,장림2동행정복지센터,부산광역시 사하구 장평로 131,128.9725601,35.0778838
1159,은화경로당,부산광역시 사하구 다대로257번길 33,128.9783603,35.0784447
1160,다대포해수욕장역스마트버스승강장,부산광역시 사하구 다대동 1552-20,128.965425,35.048102
1161,다대1동행정복지센터,부산광역시 사하구 다대로530번길 7 (다대동),128.9713195,35.0591387
1162,꿈동산어린이공원,부산광역시 사하구 다대동 940,128.969119,35.0579868
1163,열림공원,부산광역시 사하구 다대동 953-1,128.9675047,35.0553608
1164,몰운대종합사회복지관,부산광역시 사하구 다대낙조2길 17,128.9632872,35.0512507
1165,다대도서관,부산광역시 사하구 다대낙조2길 9,128.9646394,35.050444
1166,다해경로당,부산광역시 사하구 다대로 657-3,128.9692627,35.0473547
1167,동부경로당,부산광역시 사하구 다대로529번길 18,128.9730775,35.0584442
1168,낫개역스마트버스승강장,부산광역시 사하구 다대동 113-21,128.979334,35.064132
1169,다대낫개산책로,부산광역시 사하구 다대동 1574,128.9810136,35.0611021
1170,하늘어린이공원,부산광역시 사하구 다대동 1673,128.9834214,35.0636584
1171,통일아시아드공원,부산광역시 사하구 다대동 1585,128.9799683,35.0594152
1172,다대2동행정복지센터,부산광역시 사하구 다대로429번길 30,128.9821917,35.0634817
1173,두송종합사회복지관,부산광역시 사하구 다송로 59 (다대동 다대4지구도개공영구임대아파트),128.9849693,35.0622453
1174,다대종합사회복지관,부산광역시 사하구 다대로 440,128.9793205,35.0637455
1175,BMC3지구경로당,부산광역시 사하구 다대로 430 (다대동 다대3지구도개공아파트),128.9791426,35.064601
1176,다해아파트경로당,부산광역시 사하구 다송로 7 (다대동 다대다해아파트),128.9812329,35.066522
1177,낫개작은도서관,부산광역시 사하구 다대로429번길 22 (다대동),128.9791945,35.0617074
1178,사하구장애인종합복지관,부산광역시 사하구 사하로68번길 65 (사하구장애인종합복지관),128.993056,35.085434
1179,구평초등학교앞쉼터,부산광역시 사하구 사하로 11  (구평동),128.9904305,35.0860063
1180,구평근린공원,부산광역시 사하구 구평동 501,128.9851765,35.083329
1181,구평종합사회복지관,부산광역시 사하구 을숙도대로 744,128.9868246,35.0855972
1182,구평동행정복지센터,부산광역시 사하구 서포로 48,128.9877886,35.0819113
1183,성포경로당,부산광역시 사하구 을숙도대로 744,128.9866416,35.085673
1184,구평예들작은도서관,부산광역시 사하구 을숙도대로745번길 16,128.9856931,35.0864339
1185,구평농장경로당,부산광역시 사하구 두송로188번길 48,128.9848754,35.0711294
1186,부일전자디자인고스마트버스승강장,부산광역시 사하구 감천동 487-4,129.001514,35.088378
1187,안골새공원,부산광역시 사하구 감천동 31-5,129.006672,35.086716
1188,꽃님공원,부산광역시 사하구 감천동 502-37,129.0023848,35.089583
1189,푸른누리작은도서관,부산광역시 사하구 감천로83번길 26,129.0014151,35.0898252
1190,감천1동행정복지센터,부산광역시 사하구 감천로 97 (감천1동 행정복지센터),129.002868,35.088379
1191,동산경로당,부산광역시 사하구 감천로73번길 11 (감천동),129.0000245,35.0902327
1192,남성한빛가든경로당,부산광역시 사하구 감천로 175,129.0098124,35.084325
